,Longitude,Latitude,Altitude,Time,Actual_Speed,Time_diff,Pred_Lat,Pred_Lon,Haversine_Distance,Calculated_Speed
5834,-105.419847,41.259794,2573.3,2014-07-26 15:02:04+00:00,4.902420449386644,1.0,41.259742,-105.419829,3.8040638799866553,3.8040638799866553
5835,-105.419829,41.259742,2573.1,2014-07-26 15:02:05+00:00,6.165448617415482,1.0,41.259686,-105.419815,5.97469540845587,5.97469540845587
5836,-105.419815,41.259686,2572.9,2014-07-26 15:02:06+00:00,6.686242079321646,1.0,41.259623,-105.41981,6.335932964327672,6.335932964327672
5837,-105.41981,41.259623,2572.8,2014-07-26 15:02:07+00:00,7.46714751537422,1.0,41.259552,-105.419808,7.017746420481715,7.017746420481715
5838,-105.419808,41.259552,2572.6,2014-07-26 15:02:08+00:00,8.134099456942444,1.0,41.259477,-105.419806,7.896620527209776,7.896620527209776
5839,-105.419806,41.259477,2572.2,2014-07-26 15:02:09+00:00,8.541622644849678,1.0,41.259399,-105.419798,8.341306480828448,8.341306480828448
5840,-105.419798,41.259399,2571.7,2014-07-26 15:02:10+00:00,8.340803789161937,1.0,41.259329,-105.419817,8.698957061461865,8.698957061461865
5841,-105.419817,41.259329,2571.4,2014-07-26 15:02:11+00:00,8.087197090860485,1.0,41.259256,-105.419831,7.944031698659655,7.944031698659655
5842,-105.419831,41.259256,2571.1,2014-07-26 15:02:12+00:00,7.985467882067755,1.0,41.259188,-105.419851,8.201163009110934,8.201163009110934
5843,-105.419851,41.259188,2570.9,2014-07-26 15:02:13+00:00,8.936553051901512,1.0,41.259101,-105.419886,7.7438743152390765,7.7438743152390765
5844,-105.419886,41.259101,2570.9,2014-07-26 15:02:14+00:00,10.331489909499979,1.0,41.25901,-105.419921,10.106680709214551,10.106680709214551
5845,-105.419921,41.25901,2570.9,2014-07-26 15:02:15+00:00,10.68611801473536,1.0,41.25892,-105.41997,10.533206184715583,10.533206184715583
5846,-105.41997,41.25892,2571.1,2014-07-26 15:02:16+00:00,10.528121110838214,1.0,41.258832,-105.420005,10.813299471863623,10.813299471863623
5847,-105.420005,41.258832,2571.4,2014-07-26 15:02:17+00:00,11.22229262963225,1.0,41.258732,-105.420065,10.213169236913883,10.213169236913883
5848,-105.420065,41.258732,2571.7,2014-07-26 15:02:18+00:00,11.426658111559972,1.0,41.25865,-105.42013,12.198257445958903,12.198257445958903
5849,-105.42013,41.25865,2572.2,2014-07-26 15:02:19+00:00,10.491822390873436,1.0,41.258574,-105.420201,10.61409385428138,10.61409385428138
5850,-105.420201,41.258574,2572.6,2014-07-26 15:02:20+00:00,10.476812161495832,1.0,41.258502,-105.420284,10.326629111821367,10.326629111821367
5851,-105.420284,41.258502,2572.8,2014-07-26 15:02:21+00:00,10.621382378042494,1.0,41.258431,-105.420369,10.593967734292805,10.593967734292805
5852,-105.420369,41.258431,2573.0,2014-07-26 15:02:22+00:00,10.351516415054611,1.0,41.258367,-105.420454,10.621294086807048,10.621294086807048
5853,-105.420454,41.258367,2573.1,2014-07-26 15:02:23+00:00,10.05269286597516,1.0,41.258311,-105.420548,10.056226210936439,10.056226210936439
5854,-105.420548,41.258311,2573.2,2014-07-26 15:02:24+00:00,9.415868179914932,1.0,41.258269,-105.420637,10.025696267878452,10.025696267878452
5855,-105.420637,41.258269,2573.3,2014-07-26 15:02:25+00:00,9.147250559414154,1.0,41.258219,-105.420729,8.783927623957615,8.783927623957615
5856,-105.420729,41.258219,2573.3,2014-07-26 15:02:26+00:00,9.765944321067328,1.0,41.258177,-105.420835,9.489560005933233,9.489560005933233
5857,-105.420835,41.258177,2573.0,2014-07-26 15:02:27+00:00,9.401348546674235,1.0,41.258138,-105.420926,10.016018184965953,10.016018184965953
5858,-105.420926,41.258138,2572.7,2014-07-26 15:02:28+00:00,9.422871295033195,1.0,41.258105,-105.421038,8.756056401263036,8.756056401263036
5859,-105.421038,41.258105,2572.3,2014-07-26 15:02:29+00:00,9.630233928394762,1.0,41.258073,-105.421139,10.055563223024999,10.055563223024999
5860,-105.421139,41.258073,2571.8,2014-07-26 15:02:30+00:00,9.030475864771114,1.0,41.258043,-105.421237,9.161840995251525,9.161840995251525
5861,-105.421237,41.258043,2571.2,2014-07-26 15:02:31+00:00,8.757486511986967,1.0,41.258019,-105.421335,8.845041026952828,8.845041026952828
5862,-105.421335,41.258019,2570.7,2014-07-26 15:02:32+00:00,9.112925548084124,1.0,41.257985,-105.42144,8.615611304521424,8.615611304521424
5863,-105.42144,41.257985,2570.1,2014-07-26 15:02:33+00:00,9.761002555376434,1.0,41.257952,-105.42155,9.556632699879545,9.556632699879545
5864,-105.42155,41.257952,2569.4,2014-07-26 15:02:34+00:00,10.005277362363465,1.0,41.257911,-105.421657,9.90011894867833,9.90011894867833
5865,-105.421657,41.257911,2568.7,2014-07-26 15:02:35+00:00,8.776067265992083,1.0,41.257883,-105.421738,10.039090540829807,10.039090540829807
5866,-105.421738,41.257883,2568.2,2014-07-26 15:02:36+00:00,8.39072811586047,1.0,41.257852,-105.421841,7.452389014302952,7.452389014302952
5867,-105.421841,41.257852,2567.6,2014-07-26 15:02:37+00:00,9.561499804675217,1.0,41.257809,-105.421943,9.27425088735321,9.27425088735321
5868,-105.421943,41.257809,2566.8,2014-07-26 15:02:38+00:00,9.94336153268036,1.0,41.257758,-105.422042,9.775424742569442,9.775424742569442
5869,-105.422042,41.257758,2566.1,2014-07-26 15:02:39+00:00,10.087566658847361,1.0,41.257711,-105.422145,10.032128059809136,10.032128059809136
5870,-105.422145,41.257711,2565.4,2014-07-26 15:02:40+00:00,10.112987445384821,1.0,41.257644,-105.422226,10.071878429211166,10.071878429211166
5871,-105.422226,41.257644,2564.5,2014-07-26 15:02:41+00:00,10.552093065849371,1.0,41.257561,-105.422296,10.067189854170012,10.067189854170012
5872,-105.422296,41.257561,2563.5,2014-07-26 15:02:42+00:00,10.813031885117336,1.0,41.257479,-105.42236,10.927792075031265,10.927792075031265
5873,-105.42236,41.257479,2562.4,2014-07-26 15:02:43+00:00,11.26578508101074,1.0,41.257387,-105.422431,10.571596827706996,10.571596827706996
5874,-105.422431,41.257387,2561.3,2014-07-26 15:02:44+00:00,11.97537894871569,1.0,41.257289,-105.422491,11.826914310910714,11.826914310910714
5875,-105.422491,41.257289,2560.2,2014-07-26 15:02:45+00:00,11.62452689899986,1.0,41.257196,-105.42254,11.995929143552566,11.995929143552566
5876,-105.42254,41.257196,2559.1,2014-07-26 15:02:46+00:00,11.552321641689746,1.0,41.257092,-105.422571,11.12278545213178,11.12278545213178
5877,-105.422571,41.257092,2558.0,2014-07-26 15:02:47+00:00,11.612948660865394,1.0,41.256992,-105.422591,11.85106869581095,11.85106869581095
5878,-105.422591,41.256992,2556.9,2014-07-26 15:02:48+00:00,12.051333825397563,1.0,41.256878,-105.422593,11.244487510825017,11.244487510825017
5879,-105.422593,41.256878,2555.3,2014-07-26 15:02:49+00:00,11.723720920014728,1.0,41.256784,-105.422577,12.677341574584114,12.677341574584114
5880,-105.422577,41.256784,2553.8,2014-07-26 15:02:50+00:00,11.598707768671385,1.0,41.256673,-105.422565,10.537561277999105,10.537561277999105
5881,-105.422565,41.256673,2551.9,2014-07-26 15:02:51+00:00,12.407094714546055,1.0,41.256565,-105.42254,12.383348891521912,12.383348891521912
5882,-105.42254,41.256565,2550.6,2014-07-26 15:02:52+00:00,11.964625617968235,1.0,41.256466,-105.422495,12.189546252990977,12.189546252990977
5883,-105.422495,41.256466,2550.1,2014-07-26 15:02:53+00:00,12.639998902118034,1.0,41.256352,-105.422436,11.63327449624617,11.63327449624617
5884,-105.422436,41.256352,2549.7,2014-07-26 15:02:54+00:00,13.358779582148252,1.0,41.256258,-105.422342,13.601887812180012,13.601887812180012
5885,-105.422342,41.256258,2550.0,2014-07-26 15:02:55+00:00,13.013285426195008,1.0,41.256161,-105.422257,13.076513391460605,13.076513391460605
5886,-105.422257,41.256161,2550.2,2014-07-26 15:02:56+00:00,13.252734936059007,1.0,41.256065,-105.422157,12.915991632460713,12.915991632460713
5887,-105.422157,41.256065,2550.2,2014-07-26 15:02:57+00:00,13.057380589327888,1.0,41.25598,-105.422059,13.558311720454439,13.558311720454439
5888,-105.422059,41.25598,2549.5,2014-07-26 15:02:58+00:00,13.31539279323449,1.0,41.255882,-105.421953,12.507734447469211,12.507734447469211
5889,-105.421953,41.255882,2548.6,2014-07-26 15:02:59+00:00,13.846638123641618,1.0,41.255787,-105.421851,14.045018400898591,14.045018400898591
5890,-105.421851,41.255787,2548.0,2014-07-26 15:03:00+00:00,13.721875239051045,1.0,41.255693,-105.421743,13.575342278854905,13.575342278854905
5891,-105.421743,41.255693,2547.4,2014-07-26 15:03:01+00:00,13.347730652542818,1.0,41.255611,-105.421635,13.811516795531205,13.811516795531205
5892,-105.421635,41.255611,2546.9,2014-07-26 15:03:02+00:00,12.446170478052998,1.0,41.255524,-105.42155,12.831395767455907,12.831395767455907
5893,-105.42155,41.255524,2546.2,2014-07-26 15:03:03+00:00,11.511153395851618,1.0,41.255439,-105.421484,12.00305943782852,12.00305943782852
5894,-105.421484,41.255439,2545.4,2014-07-26 15:03:04+00:00,10.952113007923764,1.0,41.25535,-105.42143,10.94403246080552,10.94403246080552
5895,-105.42143,41.25535,2544.6,2014-07-26 15:03:05+00:00,9.834076675257077,1.0,41.255273,-105.421412,10.87726336062321,10.87726336062321
5896,-105.421412,41.255273,2543.7,2014-07-26 15:03:06+00:00,9.429237477034478,1.0,41.255183,-105.4214,8.693233551381338,8.693233551381338
5897,-105.4214,41.255183,2542.8,2014-07-26 15:03:07+00:00,9.308056346894876,1.0,41.255108,-105.421417,10.057707098136676,10.057707098136676
5898,-105.421417,41.255108,2542.0,2014-07-26 15:03:08+00:00,8.631918884455361,1.0,41.255038,-105.421464,8.459845133942883,8.459845133942883
5899,-105.421464,41.255038,2541.3,2014-07-26 15:03:09+00:00,8.567225438340152,1.0,41.254978,-105.421524,8.71905027092836,8.71905027092836
5900,-105.421524,41.254978,2540.7,2014-07-26 15:03:10+00:00,8.856717886716968,1.0,41.254911,-105.421591,8.3467705199174,8.3467705199174
5901,-105.421591,41.254911,2540.4,2014-07-26 15:03:11+00:00,9.222399446352373,1.0,41.254851,-105.421665,9.3205636860347,9.3205636860347
5902,-105.421665,41.254851,2540.3,2014-07-26 15:03:12+00:00,9.04430580426371,1.0,41.254788,-105.421732,9.098257206803563,9.098257206803563
5903,-105.421732,41.254788,2540.4,2014-07-26 15:03:13+00:00,8.756009008217745,1.0,41.254733,-105.421803,8.969033818423144,8.969033818423144
5904,-105.421803,41.254733,2540.5,2014-07-26 15:03:14+00:00,8.976572307185645,1.0,41.254665,-105.42187,8.522271258022707,8.522271258022707
5905,-105.42187,41.254665,2540.6,2014-07-26 15:03:15+00:00,8.700412359145377,1.0,41.254614,-105.421937,9.409693401148578,9.409693401148578
5906,-105.421937,41.254614,2540.7,2014-07-26 15:03:16+00:00,7.795564507417634,1.0,41.254562,-105.421996,7.970527923166746,7.970527923166746
5907,-105.421996,41.254562,2540.9,2014-07-26 15:03:17+00:00,7.4239744073648914,1.0,41.254516,-105.422057,7.599925040177484,7.599925040177484
5908,-105.422057,41.254516,2541.2,2014-07-26 15:03:18+00:00,7.548354944868722,1.0,41.25446,-105.422114,7.222590580824732,7.222590580824732
5909,-105.422114,41.25446,2541.6,2014-07-26 15:03:19+00:00,6.747770575503754,1.0,41.254413,-105.422139,7.840859783490445,7.840859783490445
5910,-105.422139,41.254413,2541.7,2014-07-26 15:03:20+00:00,6.199095754481559,1.0,41.254355,-105.422163,5.62853795746861,5.62853795746861
5911,-105.422163,41.254355,2541.8,2014-07-26 15:03:21+00:00,6.60857600576391,1.0,41.254299,-105.422183,6.754172464330484,6.754172464330484
5912,-105.422183,41.254299,2541.8,2014-07-26 15:03:22+00:00,6.853076741711352,1.0,41.254236,-105.422205,6.4474694021039225,6.4474694021039225
5913,-105.422205,41.254236,2541.7,2014-07-26 15:03:23+00:00,6.961088540894739,1.0,41.254178,-105.422225,7.24267735906335,7.24267735906335
5914,-105.422225,41.254178,2541.6,2014-07-26 15:03:24+00:00,6.581300543249061,1.0,41.254121,-105.422241,6.662502744254958,6.662502744254958
5915,-105.422241,41.254121,2541.3,2014-07-26 15:03:25+00:00,6.6887968441943375,1.0,41.254061,-105.422261,6.477711340347818,6.477711340347818
5916,-105.422261,41.254061,2541.3,2014-07-26 15:03:26+00:00,6.889735409130056,1.0,41.254002,-105.422286,6.878003953521417,6.878003953521417
5917,-105.422286,41.254002,2541.4,2014-07-26 15:03:27+00:00,6.447999436569868,1.0,41.253951,-105.422309,6.88534252100974,6.88534252100974
5918,-105.422309,41.253951,2541.7,2014-07-26 15:03:28+00:00,6.082326603638741,1.0,41.253899,-105.422334,5.988025708985317,5.988025708985317
5919,-105.422334,41.253899,2542.0,2014-07-26 15:03:29+00:00,5.700865379012804,1.0,41.253856,-105.422359,6.148240329706922,6.148240329706922
5920,-105.422359,41.253856,2542.4,2014-07-26 15:03:30+00:00,4.9704324654232455,1.0,41.253815,-105.422372,5.218174945788145,5.218174945788145
5921,-105.422372,41.253815,2542.7,2014-07-26 15:03:31+00:00,4.806087893727872,1.0,41.253776,-105.422399,4.68673511452968,4.68673511452968
5922,-105.422399,41.253776,2543.1,2014-07-26 15:03:32+00:00,4.9445896653919785,1.0,41.253735,-105.422422,4.888827887932897,4.888827887932897
5923,-105.422422,41.253735,2543.6,2014-07-26 15:03:33+00:00,4.572549093625697,1.0,41.253702,-105.422445,4.947855971196667,4.947855971196667
5924,-105.422445,41.253702,2544.0,2014-07-26 15:03:34+00:00,4.032486694437264,1.0,41.253676,-105.422476,4.1426549628190665,4.1426549628190665
5925,-105.422476,41.253676,2544.3,2014-07-26 15:03:35+00:00,2.9890805614755545,1.0,41.253659,-105.42252,3.8825342901304136,3.8825342901304136
5926,-105.42252,41.253659,2544.7,2014-07-26 15:03:37+00:00,3.443281112164549,2.0,41.253654,-105.422577,4.135539957472388,2.067769978736194
5927,-105.422577,41.253654,2544.9,2014-07-26 15:03:38+00:00,3.686715794026016,1.0,41.253669,-105.422635,4.797309678762428,4.797309678762428
5928,-105.422635,41.253669,2544.9,2014-07-26 15:03:40+00:00,2.3062217070498026,2.0,41.253685,-105.422679,5.1274460732966105,2.5637230366483053
5929,-105.422679,41.253685,2544.8,2014-07-26 15:03:42+00:00,2.3014458112517184,2.0,41.253705,-105.422734,4.085910349212741,2.0429551746063703
5930,-105.422734,41.253705,2544.7,2014-07-26 15:03:44+00:00,2.7032195838556055,2.0,41.253705,-105.422802,5.107386797038204,2.553693398519102
5931,-105.422802,41.253705,2545.0,2014-07-26 15:03:46+00:00,2.830113943781278,2.0,41.253696,-105.422868,5.684537969022516,2.842268984511258
5932,-105.422868,41.253696,2545.3,2014-07-26 15:03:48+00:00,2.7745276530841405,2.0,41.253691,-105.422933,5.607371889567086,2.803685944783543
5933,-105.422933,41.253691,2545.6,2014-07-26 15:03:50+00:00,2.7772695111395427,2.0,41.253676,-105.422997,5.46211982554923,2.731059912774615
5934,-105.422997,41.253676,2546.1,2014-07-26 15:03:52+00:00,2.6757823342564775,2.0,41.253666,-105.423056,5.604117939519552,2.802058969759776
5935,-105.423056,41.253666,2546.4,2014-07-26 15:03:54+00:00,2.6075951692351813,2.0,41.253666,-105.42312,5.055965482065259,2.5279827410326297
5936,-105.42312,41.253666,2546.6,2014-07-26 15:03:56+00:00,2.575265757888509,2.0,41.253655,-105.423177,5.350156576489493,2.6750782882447464
5937,-105.423177,41.253655,2547.0,2014-07-26 15:03:58+00:00,2.3924836496680797,2.0,41.253651,-105.423232,4.919466899609288,2.459733449804644
5938,-105.423232,41.253651,2547.2,2014-07-26 15:04:00+00:00,2.4343268508550895,2.0,41.253643,-105.423292,4.6192551632539045,2.3096275816269523
5939,-105.423292,41.253643,2547.5,2014-07-26 15:04:02+00:00,2.518488661085775,2.0,41.253634,-105.42335,5.094045487829765,2.5470227439148827
5940,-105.42335,41.253634,2547.8,2014-07-26 15:04:04+00:00,2.561584068600775,2.0,41.253632,-105.423413,4.950783167693386,2.475391583846693
5941,-105.423413,41.253632,2548.0,2014-07-26 15:04:06+00:00,2.7667864993093776,2.0,41.253623,-105.423481,5.271256363547351,2.6356281817736753
5942,-105.423481,41.253623,2548.3,2014-07-26 15:04:08+00:00,2.9068528370119084,2.0,41.253609,-105.423548,5.771963322699338,2.885981661349669
5943,-105.423548,41.253609,2548.8,2014-07-26 15:04:10+00:00,2.7927087962040975,2.0,41.253603,-105.423611,5.813264708901236,2.906632354450618
5944,-105.423611,41.253603,2549.2,2014-07-26 15:04:12+00:00,2.552881364420746,2.0,41.253606,-105.423669,5.3086557276731785,2.6543278638365893
5945,-105.423669,41.253606,2549.6,2014-07-26 15:04:14+00:00,2.534257641540985,2.0,41.253624,-105.423727,4.860045839511536,2.430022919755768
5946,-105.423727,41.253624,2549.8,2014-07-26 15:04:16+00:00,2.5926352442705167,2.0,41.253632,-105.423787,5.245455836553994,2.622727918276997
5947,-105.423787,41.253632,2550.2,2014-07-26 15:04:18+00:00,2.5394049418603784,2.0,41.25363,-105.423847,5.094046924270001,2.5470234621350003
5948,-105.423847,41.25363,2550.6,2014-07-26 15:04:20+00:00,2.5247865247494943,2.0,41.253626,-105.423907,5.020702241050972,2.510351120525486
5949,-105.423907,41.253626,2551.0,2014-07-26 15:04:22+00:00,2.5475420936033584,2.0,41.25363,-105.423968,5.035456826809802,2.517728413404901
5950,-105.423968,41.25363,2551.3,2014-07-26 15:04:24+00:00,2.5768063643004506,2.0,41.253664,-105.42401,5.118731646136826,2.559365823068413
5951,-105.42401,41.253664,2551.0,2014-07-26 15:04:26+00:00,2.7190663521940417,2.0,41.253709,-105.424042,5.159514962585448,2.579757481292724
5952,-105.424042,41.253709,2550.5,2014-07-26 15:04:28+00:00,3.113408265620528,2.0,41.25373,-105.424071,5.673961556061125,2.8369807780305627
5953,-105.424071,41.25373,2550.3,2014-07-26 15:04:29+00:00,3.6001182783957937,1.0,41.253749,-105.424109,3.365983874745853,3.365983874745853
5954,-105.424109,41.253749,2550.1,2014-07-26 15:04:30+00:00,3.891160719657827,1.0,41.253762,-105.424153,3.8150551914233044,3.8150551914233044
5955,-105.424153,41.253762,2550.0,2014-07-26 15:04:31+00:00,3.923757515078831,1.0,41.253767,-105.424199,3.952079551061181,3.952079551061181
5956,-105.424199,41.253767,2550.0,2014-07-26 15:04:32+00:00,3.919289663420673,1.0,41.25377,-105.424246,3.885403169445182,3.885403169445182
5957,-105.424246,41.25377,2550.1,2014-07-26 15:04:33+00:00,3.858252793818494,1.0,41.253771,-105.424291,3.94315083885839,3.94315083885839
5958,-105.424291,41.253771,2550.1,2014-07-26 15:04:34+00:00,3.7695075940817953,1.0,41.253771,-105.424336,3.7634658645185834,3.7634658645185834
5959,-105.424336,41.253771,2550.3,2014-07-26 15:04:35+00:00,3.605640581004972,1.0,41.253769,-105.424377,3.761822796325935,3.761822796325935
5960,-105.424377,41.253769,2550.4,2014-07-26 15:04:36+00:00,3.400438954933615,1.0,41.253767,-105.424417,3.4346459421209907,3.4346459421209907
5961,-105.424417,41.253767,2550.6,2014-07-26 15:04:37+00:00,3.3141290780367707,1.0,41.253768,-105.424456,3.3512297705364777,3.3512297705364777
5962,-105.424456,41.253768,2550.7,2014-07-26 15:04:38+00:00,3.2994283979530072,1.0,41.253774,-105.424495,3.2621422757995537,3.2621422757995537
5963,-105.424495,41.253774,2550.7,2014-07-26 15:04:39+00:00,3.291847387096519,1.0,41.253785,-105.424531,3.327810569693214,3.327810569693214
5964,-105.424531,41.253785,2550.7,2014-07-26 15:04:40+00:00,3.2880572963821497,1.0,41.253799,-105.424566,3.2485261850132807,3.2485261850132807
5965,-105.424566,41.253799,2550.5,2014-07-26 15:04:41+00:00,3.348900630573213,1.0,41.253811,-105.424603,3.314223250086982,3.314223250086982
5966,-105.424603,41.253811,2550.4,2014-07-26 15:04:42+00:00,3.4061903794086184,1.0,41.253818,-105.424643,3.368596257547349,3.368596257547349
5967,-105.424643,41.253818,2550.5,2014-07-26 15:04:43+00:00,3.439236622663641,1.0,41.25382,-105.424684,3.433237630794292,3.433237630794292
5968,-105.424684,41.25382,2550.6,2014-07-26 15:04:44+00:00,3.58808561428424,1.0,41.253815,-105.424728,3.4346433754408388,3.4346433754408388
5969,-105.424728,41.253815,2550.9,2014-07-26 15:04:45+00:00,3.6793416654275815,1.0,41.253808,-105.42477,3.7200055497889957,3.7200055497889957
5970,-105.42477,41.253808,2551.3,2014-07-26 15:04:46+00:00,3.4745645578296127,1.0,41.2538,-105.424808,3.596276087290734,3.596276087290734
5971,-105.424808,41.2538,2551.7,2014-07-26 15:04:47+00:00,3.0676384125484546,1.0,41.253809,-105.424874,3.2988506266734783,3.2988506266734783
5972,-105.424874,41.253809,2551.9,2014-07-26 15:04:49+00:00,2.815849916650987,2.0,41.253836,-105.424931,5.607363247767959,2.8036816238839797
5973,-105.424931,41.253836,2551.6,2014-07-26 15:04:51+00:00,2.7552770772186617,2.0,41.253839,-105.424995,5.631923672653512,2.815961836326756
5974,-105.424995,41.253839,2551.9,2014-07-26 15:04:53+00:00,2.723389179512412,2.0,41.253823,-105.425057,5.360532082665254,2.680266041332627
5975,-105.425057,41.253823,2552.5,2014-07-26 15:04:55+00:00,2.640481288555293,2.0,41.253809,-105.425114,5.479804245560003,2.7399021227800016
5976,-105.425114,41.253809,2553.0,2014-07-26 15:04:57+00:00,2.458840250649726,2.0,41.253813,-105.425171,5.01282080504878,2.50641040252439
5977,-105.425171,41.253813,2553.1,2014-07-26 15:04:59+00:00,2.4445173999873937,2.0,41.253826,-105.425228,4.785686330350716,2.392843165175358
5978,-105.425228,41.253826,2553.0,2014-07-26 15:05:01+00:00,2.6837067310782756,2.0,41.253851,-105.425288,4.9794108736538005,2.4897054368269003
5979,-105.425288,41.253851,2552.7,2014-07-26 15:05:03+00:00,3.0097078958164385,2.0,41.253863,-105.425322,5.734592396183785,2.8672961980918923
5980,-105.425322,41.253863,2552.6,2014-07-26 15:05:04+00:00,3.160802042374649,1.0,41.253872,-105.425358,3.139891907440271,3.139891907440271
5981,-105.425358,41.253872,2552.7,2014-07-26 15:05:05+00:00,3.1902717461646395,1.0,41.253875,-105.425396,3.1714861098280505,3.1714861098280505
5982,-105.425396,41.253875,2552.9,2014-07-26 15:05:06+00:00,3.1624081655930087,1.0,41.253878,-105.425433,3.194112546877042,3.194112546877042
5983,-105.425433,41.253878,2553.1,2014-07-26 15:05:07+00:00,3.1066619843586274,1.0,41.253884,-105.425469,3.1109858736043723,3.1109858736043723
5984,-105.425469,41.253884,2553.3,2014-07-26 15:05:08+00:00,3.179780034218505,1.0,41.253897,-105.425504,3.0825192345396073,3.0825192345396073
5985,-105.425504,41.253897,2553.3,2014-07-26 15:05:09+00:00,3.3754296447306986,1.0,41.25392,-105.425532,3.263466346894968,3.263466346894968
5986,-105.425532,41.25392,2553.0,2014-07-26 15:05:10+00:00,3.3588030841161585,1.0,41.25394,-105.42556,3.466921453253815,3.466921453253815
5987,-105.42556,41.25394,2552.9,2014-07-26 15:05:11+00:00,3.1952690537251214,1.0,41.253959,-105.425588,3.2287056434051276,3.2287056434051276
5988,-105.425588,41.253959,2552.9,2014-07-26 15:05:12+00:00,3.1174822124656725,1.0,41.253975,-105.425618,3.1531456319277167,3.1531456319277167
5989,-105.425618,41.253975,2552.9,2014-07-26 15:05:13+00:00,3.053211847871757,1.0,41.253989,-105.425649,3.07485060521181,3.07485060521181
5990,-105.425649,41.253989,2553.0,2014-07-26 15:05:14+00:00,3.0637392701275514,1.0,41.254,-105.425683,3.0230987824476214,3.0230987824476214
5991,-105.425683,41.254,2553.1,2014-07-26 15:05:15+00:00,3.1146496131965122,1.0,41.254004,-105.42572,3.0942700641849696,3.0942700641849696
5992,-105.42572,41.254004,2553.2,2014-07-26 15:05:16+00:00,3.1591866602425958,1.0,41.254005,-105.425758,3.1248594796406297,3.1248594796406297
5993,-105.425758,41.254005,2553.4,2014-07-26 15:05:17+00:00,3.1851568679328848,1.0,41.253999,-105.425795,3.178584546989473,3.178584546989473
5994,-105.425795,41.253999,2553.7,2014-07-26 15:05:18+00:00,3.3043028771312906,1.0,41.253993,-105.425835,3.1641797806542917,3.1641797806542917
5995,-105.425835,41.253993,2554.0,2014-07-26 15:05:19+00:00,3.431898648487458,1.0,41.253993,-105.425876,3.409739287057905,3.409739287057905
5996,-105.425876,41.253993,2554.2,2014-07-26 15:05:20+00:00,3.5612271552822374,1.0,41.253994,-105.42592,3.427426899632028,3.427426899632028
5997,-105.42592,41.253994,2554.3,2014-07-26 15:05:21+00:00,3.7145593717919487,1.0,41.254,-105.425964,3.6798945756215593,3.6798945756215593
5998,-105.425964,41.254,2554.4,2014-07-26 15:05:22+00:00,3.8128142815744326,1.0,41.254011,-105.426008,3.738231498354087,3.738231498354087
5999,-105.426008,41.254011,2554.5,2014-07-26 15:05:23+00:00,3.9111696730525103,1.0,41.254027,-105.42605,3.8762534268073114,3.8762534268073114
6000,-105.42605,41.254027,2554.5,2014-07-26 15:05:24+00:00,3.9310358379855286,1.0,41.254041,-105.426093,3.936056780862939,3.936056780862939
6001,-105.426093,41.254041,2554.5,2014-07-26 15:05:25+00:00,3.9364901426235246,1.0,41.254049,-105.426139,3.917228280760297,3.917228280760297
6002,-105.426139,41.254049,2554.5,2014-07-26 15:05:26+00:00,3.989792739093638,1.0,41.254051,-105.426187,3.9469532927207993,3.9469532927207993
6003,-105.426187,41.254051,2554.7,2014-07-26 15:05:27+00:00,4.011462729397687,1.0,41.254045,-105.426234,4.018751889214218,4.018751889214218
6004,-105.426234,41.254045,2554.9,2014-07-26 15:05:28+00:00,3.983073254519815,1.0,41.254034,-105.426279,3.985240742526381,3.985240742526381
6005,-105.426279,41.254034,2555.2,2014-07-26 15:05:29+00:00,3.974046409021276,1.0,41.254021,-105.426323,3.955664327273334,3.955664327273334
6006,-105.426323,41.254021,2555.6,2014-07-26 15:05:30+00:00,4.1394793784483275,1.0,41.254006,-105.42637,3.952065296816543,3.952065296816543
6007,-105.42637,41.254006,2556.1,2014-07-26 15:05:31+00:00,4.276599570741979,1.0,41.253997,-105.426419,4.268374568857032,4.268374568857032
6008,-105.426419,41.253997,2556.6,2014-07-26 15:05:32+00:00,4.227445435312026,1.0,41.25399,-105.426468,4.2166699838711015,4.2166699838711015
6009,-105.426468,41.25399,2557.1,2014-07-26 15:05:33+00:00,4.268616386271898,1.0,41.253985,-105.426519,4.1694904728688424,4.1694904728688424
6010,-105.426519,41.253985,2557.6,2014-07-26 15:05:34+00:00,4.273735170067548,1.0,41.253985,-105.426569,4.299483764336107,4.299483764336107
6011,-105.426569,41.253985,2558.1,2014-07-26 15:05:35+00:00,4.062241414297992,1.0,41.25399,-105.426615,4.179789414781092,4.179789414781092
6012,-105.426615,41.25399,2558.5,2014-07-26 15:05:36+00:00,3.934001313835699,1.0,41.254003,-105.426659,3.8853901774277664,3.8853901774277664
6013,-105.426659,41.254003,2558.6,2014-07-26 15:05:37+00:00,4.062457810675951,1.0,41.254019,-105.426704,3.952066921125968,3.952066921125968
6014,-105.426704,41.254019,2558.7,2014-07-26 15:05:38+00:00,4.200006100929048,1.0,41.254039,-105.426747,4.161307403972874,4.161307403972874
6015,-105.426747,41.254039,2558.6,2014-07-26 15:05:39+00:00,4.176473403703419,1.0,41.254057,-105.42679,4.226938129878285,4.226938129878285
6016,-105.42679,41.254057,2558.5,2014-07-26 15:05:40+00:00,4.243189271287861,1.0,41.254078,-105.426834,4.114280999502853,4.114280999502853
6017,-105.426834,41.254078,2558.3,2014-07-26 15:05:41+00:00,4.3274691546613635,1.0,41.2541,-105.426876,4.356822882042871,4.356822882042871
